Package,Class,Method,Parameters,CC
org.apache.commons.collections4.multiset,SynchronizedMultiSetTest,getCompatibilityVersion,[],1
org.apache.commons.collections4.multiset,SynchronizedMultiSetTest,getIterationBehaviour,[],1
org.apache.commons.collections4.multiset,SynchronizedMultiSetTest,makeObject,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,getCollection,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,getCompatibilityVersion,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,getIterationBehaviour,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,isAddSupported,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,isNullSupported,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,isRemoveSupported,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,makeFullCollection,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,makeObject,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,testAdd,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,testDecorateFactory,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,testEntrySet,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,testRemove,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,testSetCount,[],1
org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,testUnmodifiable,[],1
org.apache.commons.collections4,MultiSetUtilsTest,setUp,[],1
org.apache.commons.collections4,MultiSetUtilsTest,testEmptyMultiSet,[],1
org.apache.commons.collections4,MultiSetUtilsTest,testPredicatedMultiSet,[],1
org.apache.commons.collections4,MultiSetUtilsTest,testSynchronizedMultiSet,[],1
org.apache.commons.collections4,MultiSetUtilsTest,testUnmodifiableMultiSet,[],1
org.apache.commons.collections4,PredicateUtilsTest,generatePredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAllPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAllPredicateEx1,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAllPredicateEx2,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAllPredicateEx3,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAllPredicateEx4,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAllPredicateEx5,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAllPredicateEx6,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAndPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAndPredicateEx,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAnyPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAnyPredicateEx1,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAnyPredicateEx2,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAnyPredicateEx3,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAnyPredicateEx4,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAnyPredicateEx5,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAnyPredicateEx6,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAsPredicateTransformer,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAsPredicateTransformerEx1,[],1
org.apache.commons.collections4,PredicateUtilsTest,testAsPredicateTransformerEx2,[],1
org.apache.commons.collections4,PredicateUtilsTest,testEitherPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testEitherPredicateEx,[],1
org.apache.commons.collections4,PredicateUtilsTest,testExceptionPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testFalsePredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testIdentityPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testInstanceOfPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testInvokerPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testInvokerPredicate2,[],1
org.apache.commons.collections4,PredicateUtilsTest,testInvokerPredicate2Ex1,[],1
org.apache.commons.collections4,PredicateUtilsTest,testInvokerPredicate2Ex2,[],1
org.apache.commons.collections4,PredicateUtilsTest,testInvokerPredicate2Ex3,[],1
org.apache.commons.collections4,PredicateUtilsTest,testInvokerPredicateEx1,[],1
org.apache.commons.collections4,PredicateUtilsTest,testInvokerPredicateEx2,[],1
org.apache.commons.collections4,PredicateUtilsTest,testInvokerPredicateEx3,[],1
org.apache.commons.collections4,PredicateUtilsTest,testIsNotNullPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNeitherPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNeitherPredicateEx,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNonePredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNonePredicateEx1,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNonePredicateEx2,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNonePredicateEx3,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNonePredicateEx4,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNonePredicateEx5,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNonePredicateEx6,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNotPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNotPredicateEx,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNullIsExceptionPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNullIsExceptionPredicateEx1,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNullIsFalsePredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNullIsFalsePredicateEx1,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNullIsTruePredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testNullIsTruePredicateEx1,[],1
org.apache.commons.collections4,PredicateUtilsTest,testOnePredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testOnePredicateEx1,[],1
org.apache.commons.collections4,PredicateUtilsTest,testOnePredicateEx2,[],1
org.apache.commons.collections4,PredicateUtilsTest,testOnePredicateEx3,[],1
org.apache.commons.collections4,PredicateUtilsTest,testOnePredicateEx4,[],1
org.apache.commons.collections4,PredicateUtilsTest,testOnePredicateEx5,[],1
org.apache.commons.collections4,PredicateUtilsTest,testOnePredicateEx6,[],1
org.apache.commons.collections4,PredicateUtilsTest,testOrPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testOrPredicateEx,[],1
org.apache.commons.collections4,PredicateUtilsTest,testSingletonPatternInSerialization,[],1
org.apache.commons.collections4,PredicateUtilsTest,testTransformedPredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testTruePredicate,[],1
org.apache.commons.collections4,PredicateUtilsTest,testUniquePredicate,[],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,getParameters,[],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,assertContents,[final T properties],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,getPathString,[final String fileExtension],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,isXmlTest,[final String fileExtension],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,testInstance,[],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,testLoadClassLoaderMissingResource,[final String fileExtension],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,testLoadClassLoaderResource,[final String fileExtension],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,testLoadFile,[final String fileExtension],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,testLoadFileName,[final String fileExtension],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,testLoadInputStream,[final String fileExtension],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,testLoadPath,[final String fileExtension],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,testLoadReader,[final String fileExtension],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,testLoadUri,[final String fileExtension],1
org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,testLoadUrl,[final String fileExtension],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,getFirstLine,[final String x],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,newPrintStream,[final ByteArrayOutputStream baos],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,removeLine2,[final ByteArrayOutputStream baos],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,removeLine2,[final String x],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testClear,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testClone,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testCompute,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testComputeIfAbsent,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testComputeIfPresent,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testContains,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testContainsKey,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testContainsValue,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testElements,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testEntrySet,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testEquals,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testForEach,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testGet,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testGetOrDefault,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testGetProperty,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testGetPropertyDefault,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testHashCode,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testIsEmpty,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testKeys,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testKeySet,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testListToPrintStream,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testListToPrintWriter,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testLoadFromXML,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testLoadInputStream,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testLoadReader,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testMerge,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testPropertyName,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testPut,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testPutAll,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testPutIfAbsent,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testRehash,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testRemove,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testRemoveKey,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testReplace,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testReplaceAll,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testReplaceOldValue,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testSave,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testSetProperty,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testSize,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testStoreToOutputStream,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testStoreToPrintWriter,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testStoreToXMLOutputStream,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testStoreToXMLOutputStreamWithEncoding,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testStringPropertyName,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testToString,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,testValues,[],1
org.apache.commons.collections4.properties,EmptyPropertiesTest,toString,[final ByteArrayOutputStream expected],1
org.apache.commons.collections4.properties,OrderedPropertiesFactoryTest,testInstance,[],1
org.apache.commons.collections4.properties,OrderedPropertiesTest,assertAscendingOrder,[final OrderedProperties orderedProperties],5
org.apache.commons.collections4.properties,OrderedPropertiesTest,assertDescendingOrder,[final OrderedProperties orderedProperties],5
org.apache.commons.collections4.properties,OrderedPropertiesTest,loadOrderedKeysReverse,[],1
org.apache.commons.collections4.properties,OrderedPropertiesTest,testCompute,[],3
org.apache.commons.collections4.properties,OrderedPropertiesTest,testComputeIfAbsent,[],3
org.apache.commons.collections4.properties,OrderedPropertiesTest,testEntrySet,[],3
org.apache.commons.collections4.properties,OrderedPropertiesTest,testForEach,[],2
org.apache.commons.collections4.properties,OrderedPropertiesTest,testKeys,[],3
org.apache.commons.collections4.properties,OrderedPropertiesTest,testLoadOrderedKeys,[],1
org.apache.commons.collections4.properties,OrderedPropertiesTest,testLoadOrderedKeysReverse,[],1
org.apache.commons.collections4.properties,OrderedPropertiesTest,testMerge,[],3
org.apache.commons.collections4.properties,OrderedPropertiesTest,testPut,[],3
org.apache.commons.collections4.properties,OrderedPropertiesTest,testPutAll,[],3
org.apache.commons.collections4.properties,OrderedPropertiesTest,testPutIfAbsent,[],3
org.apache.commons.collections4.properties,OrderedPropertiesTest,testRemoveKey,[],1
org.apache.commons.collections4.properties,OrderedPropertiesTest,testRemoveKeyValue,[],1
org.apache.commons.collections4.properties,OrderedPropertiesTest,testToString,[],2
org.apache.commons.collections4.properties,PropertiesFactoryTest,testInstance,[],1
org.apache.commons.collections4.properties,SortedPropertiesFactoryTest,testInstance,[],1
org.apache.commons.collections4.properties,SortedPropertiesTest,testEntrySet,[],3
org.apache.commons.collections4.properties,SortedPropertiesTest,testKeys,[],3
org.apache.commons.collections4.queue,AbstractQueueTest,getCollection,[],1
org.apache.commons.collections4.queue,AbstractQueueTest,isSetSupported,[],1
org.apache.commons.collections4.queue,AbstractQueueTest,makeConfirmedCollection,[],1
org.apache.commons.collections4.queue,AbstractQueueTest,makeConfirmedFullCollection,[],1
org.apache.commons.collections4.queue,AbstractQueueTest,makeFullCollection,[],1
org.apache.commons.collections4.queue,AbstractQueueTest,makeObject,[],1
org.apache.commons.collections4.queue,AbstractQueueTest,testEmptyQueueCompatibility,[],2
org.apache.commons.collections4.queue,AbstractQueueTest,testEmptyQueueSerialization,[],2
org.apache.commons.collections4.queue,AbstractQueueTest,testFullQueueCompatibility,[],2
org.apache.commons.collections4.queue,AbstractQueueTest,testFullQueueSerialization,[],2
org.apache.commons.collections4.queue,AbstractQueueTest,testQueueElement,[],4
org.apache.commons.collections4.queue,AbstractQueueTest,testQueueOffer,[],3
org.apache.commons.collections4.queue,AbstractQueueTest,testQueuePeek,[],4
org.apache.commons.collections4.queue,AbstractQueueTest,testQueuePoll,[],3
org.apache.commons.collections4.queue,AbstractQueueTest,testQueueRemove,[],3
org.apache.commons.collections4.queue,AbstractQueueTest,verify,[],1
org.apache.commons.collections4.queue,CircularFifoQueueTest,getCollection,[],1
org.apache.commons.collections4.queue,CircularFifoQueueTest,getCompatibilityVersion,[],1
